,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
86,CN-405,ASML Tianjin WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,11.75,0.0,11.75,0.0,11.75,0.0,,1.0,11.75,,,2021-08-05 07:35:11.0
87,CN-406,MLB SHA PVG WHS,TSC,高科技/备件物流/化工行业事业部,MLBKD,MLBKD,,20210605,202123,202106,202102,2021,1,180.0,251.0,7463.0,7444.0,,,82.0,2501.0,9787.0,9749.0,0.0,0.0,,,,,,,,,,,,,,,1.3096453519613112,,,,,2021-08-05 07:35:11.0
88,CN-407,TODS SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,TODSX,TODSX,,20210715,202129,202107,202103,2021,0,,,,,,,4.0,4.0,4.0,4.0,0.0,0.0,,,967.0,0.0,144228.0,0.0,1414.0,,,,,,,,,,,,,2021-08-10 09:30:35.0
89,CN-417,OTIS Shanghai,TSC,高科技/备件物流/化工行业事业部,OTISX,OTISX,7.0,20210613,202124,202106,202102,2021,1,,,,,,,,,,,,,,,4.0,1.0,10.0,0.0,0.0,,,,,,,,,,,0.5714285714285714,0.4285714285714286,2021-08-05 07:35:11.0
90,CN-423,HUAWEI-VMI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,38.0,404.25,395.95,8.3,0.0,404.25,0.0,,0.0205318491032776,10.638157894736842,,,2021-08-09 05:03:41.0
91,CN-426,,,,,,6.0,20210804,202132,202108,202103,2021,0,11.0,41.0,42805.0,42805.0,52991.89920000001,11.832899999999997,2251.0,17466.0,78971.0,78971.0,87438.0524,,,,4.0,18254.0,1368680.0,0.0,85051.0,,,,,,,,1.844901296577503,,,0.6666666666666666,0.3333333333333333,2021-08-10 09:30:35.0
92,CN-453,,,,,,,20210629,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,0.0,8.0,,1.0,8.0,,,2021-08-05 07:35:11.0
93,HK-016,G&D HKG ITL WHS,,,GD001,GD001,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,19.28,0.0,19.28,0.0,0.0,19.28,,1.0,9.64,,,2021-08-10 09:30:35.0
94,HK-020,HUAWEI3COM HKG ITL WHS,,,H3CT1,H3CT1,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,9.57,0.0,9.57,0.0,0.0,9.57,,1.0,9.57,,,2021-08-10 09:30:35.0
95,HK-046,SCJ HKG MTL WHS,,,SCJ01,SCJ01,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,29.05,0.0,29.05,0.0,0.0,29.05,,1.0,9.683333333333332,,,2021-08-10 09:30:35.0
96,HK-046,SCJ HKG MTL WHS,,,SCJ01,SCJ01,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,3.0,15.26,0.0,15.26,0.0,0.0,15.26,,1.0,5.086666666666667,,,2021-08-10 09:30:35.0
97,HK-052,BAYER HKG ITL WHS,,,BAYER,BAYER,11897.0,20210531,202123,202105,202102,2021,0,1.0,1.0,19000.0,19000.0,,,,,,,,,,,546.0,0.0,1651163.0,0.0,140.0,,,,,,,,0.0,,,0.0458939228376901,0.9541060771623098,2021-08-05 07:35:11.0
98,TD007,,,,,,,20210617,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,47.0,456.47,289.5,166.97,0.0,439.17,17.3,,0.3657852651871974,9.712127659574469,,,2021-08-05 07:35:11.0
99,TD012,,,,,,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,28.5,0.0,16.0,12.5,20.5,8.0,,0.5614035087719298,9.5,,,2021-08-06 09:58:59.0
100,TD013,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9.0,74.87,0.0,74.87,0.0,74.87,0.0,,1.0,8.318888888888889,,,2021-08-09 05:03:41.0
101,TD014,,,,,,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5.0,39.28,0.0,39.28,0.0,39.28,0.0,,1.0,7.856,,,2021-08-05 07:35:11.0
102,TD016,,,,,,,20210617,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,11.0,0.0,11.0,0.0,11.0,0.0,,1.0,11.0,,,2021-08-05 07:35:11.0
103,TD016,,,,,,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-09 05:03:41.0
104,TD021,,,,,,,20210628,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.77,0.0,7.77,0.0,0.0,7.77,,1.0,7.77,,,2021-08-05 07:35:11.0
105,TD025,,,,,,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7.0,66.94,9.12,57.82,0.0,66.94,0.0,,0.8637585897818942,9.562857142857142,,,2021-08-05 07:35:11.0
106,TD034,,,,,,,20210624,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,63.9,0.0,63.9,0.0,63.9,0.0,,1.0,7.9875,,,2021-08-05 07:35:11.0
107,TD036,,,,,,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,30.15,0.0,30.15,0.0,21.03,9.12,,1.0,10.05,,,2021-08-05 07:35:11.0
108,TD038,,,,,,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,8.0,64.2,7.58,56.620000000000005,0.0,64.2,0.0,,0.8819314641744549,8.025,,,2021-08-06 09:58:59.0
109,TD041,,,,,,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,18.67,0.0,18.67,0.0,18.67,0.0,,1.0,9.335,,,2021-08-08 04:58:27.0
110,TD048,,,,,,,20210610,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.85,0.0,7.85,0.0,7.85,0.0,,1.0,7.85,,,2021-08-05 07:35:11.0
111,TD048,,,,,,,20210619,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
112,TD048,,,,,,,20210621,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-05 07:35:11.0
113,TD050,,,,,,,20210711,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,10.45,10.45,0.0,0.0,10.45,0.0,,0.0,10.45,,,2021-08-09 05:03:41.0
114,TD054,,,,,,,20210617,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,7.57,0.0,7.57,0.0,7.57,0.0,,1.0,7.57,,,2021-08-05 07:35:11.0
115,TD079,,,,,,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,4.0,33.35,0.0,33.35,0.0,33.35,0.0,,1.0,8.3375,,,2021-08-09 05:03:41.0
116,CATC002,,,,,,,20210613,202124,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,1.0,8.07,0.0,8.07,0.0,8.07,0.0,,1.0,8.07,,,2021-08-05 07:35:11.0
117,CATC006,,,,,,,20210624,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,30.77,0.0,30.77,0.0,30.77,0.0,,1.0,7.6925,,,2021-08-05 07:35:11.0
118,CATC011,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,8.0,65.62,0.0,65.62,0.0,65.62,0.0,,1.0,8.2025,,,2021-08-09 05:03:41.0
119,CATC013,,,,,,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,26.58,0.0,26.58,0.0,26.58,0.0,,1.0,8.86,,,2021-08-09 05:03:41.0
120,CATC014,,,,,,,20210622,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,52.95000000000001,0.0,52.95000000000001,0.0,52.95000000000001,0.0,,1.0,6.618750000000001,,,2021-08-05 07:35:11.0
121,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689.0,20210809,202133,202108,202103,2021,0,3.0,36.0,121318.0,121318.0,447744206.0,37.78899999999999,10.0,,,,,,,,6765.0,15805.0,4677060.0,0.0,144137.0,,,,,,,,0.0,,,0.4941924172693403,0.5058075827306596,2021-08-10 09:30:35.0
122,CN-007,APPLE SHA WGQ WHS,TD,运输产品部,APPLE,APPLE,11967.0,20210809,202133,202108,202103,2021,0,50.0,50.0,17903410.0,17903410.0,0.0,0.0,87.0,87.0,13785413.0,13785413.0,0.0,0.0,,,7446.0,17749.0,161876452.0,1534501.0,13609286.0,,,,,,,,0.7699881195816887,,,0.622211080471296,0.3777889195287039,2021-08-10 09:30:35.0
123,CN-008,APPLE SZX XXX WHS,TD,运输产品部,APPLE,APPLE,8881.0,20210604,202123,202106,202102,2021,0,,,,,,,35.0,34.0,2813000.0,2813000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,2021-08-05 07:35:11.0
124,CN-008,APPLE SZX XXX WHS,TD,运输产品部,APPLE,APPLE,8881.0,20210611,202124,202106,202102,2021,0,24.0,10.0,198813.0,198813.0,0.0,0.0,43.0,43.0,3084245.0,3084245.0,0.0,0.0,,,2506.0,14734.0,3790996929.0,3661037.0,3661037.0,,,,,,,,15.513296414218386,,,0.2821754306947416,0.7178245693052584,2021-08-05 07:35:11.0
125,CN-020,DELL PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210622,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,8.0,71.63,0.0,47.63,24.0,71.63,0.0,,0.6649448555074691,8.95375,,,2021-08-05 07:35:11.0
126,CN-021,DELL SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210626,202126,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,2.0,6.33,6.33,0.0,0.0,6.33,0.0,,0.0,3.165,,,2021-08-05 07:35:11.0
127,CN-031,FUJI-XEROX WUH XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,190.0,20210630,202127,202106,202102,2021,0,8.0,,,,,,111.0,,,,,,,,156.0,9.0,121339.7,0.0,0.0,,,,,,,,,,,0.8210526315789474,0.1789473684210526,2021-08-05 07:35:11.0
128,CN-035,HP SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,HPPXX,HPPXX,7359.0,20210802,202132,202108,202103,2021,0,4.0,4.0,8292.0,8292.0,82335088.512,16303.679999999998,5.0,5.0,7.0,7.0,10659055.878,10.18,,,4428.0,7719.0,3622633.0,0.0,0.0,,,,,,,,0.000844187168355041,,,0.6017121891561353,0.3982878108438646,2021-08-10 09:30:35.0
129,CN-043,MARS SHE BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,13185.0,20210630,202127,202106,202102,2021,0,16.0,294.0,917838.0,830359.0,123569.9494,96.71889999999992,112.0,499.0,296746.0,296746.0,75949.37429999998,,,,353.0,524.0,1389376.0,0.0,0.0,8.0,73.72000000000001,0.0,73.72000000000001,0.0,73.72000000000001,0.0,0.3573707276009533,1.0,9.215000000000002,0.0267728479332574,0.9732271520667424,2021-08-05 07:35:11.0
130,CN-044,MARS CTU BTS WHS,CR,快消/零售行业事业部,MARSX,MARSX,5840.0,20210702,202127,202107,202103,2021,0,38.0,220.0,1912320.0,1609770.0,253284.70270000005,31.127900000000007,149.0,1514.0,3129730.0,3118530.0,350181.67490000016,,,,741.0,1078.0,5675092.0,0.0,0.0,28.0,309.00999999999993,250.46999999999997,58.53999999999999,0.0,309.00999999999993,0.0,1.9372519055517248,0.1894437073233876,11.036071428571429,0.1268835616438356,0.8731164383561644,2021-08-05 07:35:11.0
131,CN-051,NOKIA-HWS PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,HWSXX,HWSXX,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,21.0,177.98000000000002,0.0,177.98000000000002,0.0,169.75,8.23,,1.0,8.475238095238096,,,2021-08-09 05:03:41.0
132,CN-056,ON-SEMI SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,ONSEM,ONSEM,,20210612,202124,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,52.0,738.5,729.5,9.0,0.0,738.5,0.0,,0.0121868652674339,14.201923076923077,,,2021-08-05 07:35:11.0
133,CN-064,SOLVAY SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SOLVA,SOLVA,,20210608,202124,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,6.0,55.9,24.17,31.73,0.0,48.37,7.53,,0.5676207513416816,9.316666666666666,,,2021-08-05 07:35:11.0
134,CN-065,STARBUCKS PEK XXX WHS,CR,快消/零售行业事业部,STARB,STARB,19704.0,20210728,202131,202107,202103,2021,0,4.0,6.0,7026.0,7026.0,11113.2,2.4516,865.0,17138.0,115415.0,115415.0,259017.19810000004,,,,7200.0,38060.0,3184008.0,0.0,184492.0,,,,,,,,16.42684315399943,,,0.3654080389768575,0.6345919610231425,2021-08-10 09:30:35.0
135,CN-066,STARBUCKS DGM XXX WHS,CR,快消/零售行业事业部,STARB,STARB,18805.0,20210725,202130,202107,202103,2021,1,5.0,9.0,15671.0,15671.0,66513.0385,4.735200000000001,633.0,5866.0,92506.0,92506.0,169150.22059999994,,,,7229.0,39244.0,2956770.0,0.0,199408.0,,,,,,,,5.903005551655925,,,0.3844190374900292,0.6155809625099707,2021-08-10 09:30:35.0
136,CN-069,TYCO-ELECT FUO XXX WHS,TSC,高科技/备件物流/化工行业事业部,TYCOT,TYCOT,,20210614,202125,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,13.0,122.5,95.0,27.5,0.0,122.5,0.0,,0.2244897959183673,9.423076923076923,,,2021-08-05 07:35:11.0
137,CN-069,TYCO-ELECT FUO XXX WHS,TSC,高科技/备件物流/化工行业事业部,TYCOT,TYCOT,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,33.0,404.4,295.5,108.9,0.0,404.4,0.0,,0.2692878338278932,12.254545454545454,,,2021-08-05 07:35:11.0
138,CN-070,MEDTRONIC SHA WGQ WHS,LSH,生命科学与医疗行业事业部,MIGTM,MIGTM,6172.0,20210619,202125,202106,202102,2021,1,,,,,,,,,,,,,,,248.0,3257.0,276909.0,0.0,168698.0,65.0,843.6600000000003,475.37000000000006,368.29,0.0,843.6600000000003,0.0,,0.436538415949553,12.97938461538462,0.0401814646791963,0.9598185353208036,2021-08-05 07:35:11.0
139,CN-084,HUAWEI-VMI DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,14.0,138.21,81.0,57.21,0.0,138.21,0.0,,0.4139353158237464,9.872142857142858,,,2021-08-09 05:03:41.0
140,CN-085,COACH SHA WGQ WHS,CR,快消/零售行业事业部,COACH,COACH,20026.0,20210709,202128,202107,202103,2021,0,19.0,127.0,26461.0,26461.0,287301968.0,113.64250000000004,128.0,3039.0,38056.0,38056.0,278929324.0,,,,937.0,5124.0,48960.0,4155.0,12534.0,16.0,158.06,57.92,100.14,0.0,158.06,0.0,1.4381920562337025,0.6335568771352652,9.87875,0.0467891740737041,0.9532108259262958,2021-08-08 04:58:27.0
141,CN-086,DELL CAN HD0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210624,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,7.0,65.37,7.88,57.49000000000001,0.0,65.37,0.0,,0.8794554076793637,9.338571428571427,,,2021-08-05 07:35:11.0
142,CN-091,KLA-TENCOR PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210613,202124,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,2.0,20.5,0.0,20.5,0.0,20.5,0.0,,1.0,10.25,,,2021-08-05 07:35:11.0
143,CN-103,KLA-TENCOR SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6.0,60.1,0.0,60.1,0.0,51.37,8.73,,1.0,10.016666666666666,,,2021-08-09 05:03:41.0
144,CN-106,FORD CGO XXX WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210802,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,19.0,189.52,150.5,39.02,0.0,180.87,8.65,,0.2058885605740819,9.974736842105262,,,2021-08-09 05:03:41.0
145,CN-118,GARRETT SHA CL0 WHS,EM,工业与制造行业事业部,HONEY,HONEY,,20210627,202126,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,2.0,20.0,20.0,0.0,0.0,20.0,0.0,,0.0,10.0,,,2021-08-05 07:35:11.0
146,CN-130,ABBOTT CAN HD0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,2121.0,20210804,202132,202108,202103,2021,0,,,,,,,1.0,14.0,1170.0,1170.0,3013413.5844,,,,1015.0,2899.0,554013.0,0.0,11833.0,,,,,,,,,,,0.4785478547854785,0.5214521452145214,2021-08-10 09:30:35.0
147,CN-140,FORD WUH XXX WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210626,202126,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,12.0,108.81,44.55,64.26,0.0,108.81,0.0,,0.5905707196029777,9.0675,,,2021-08-05 07:35:11.0
148,CN-149,HONEYWELL TSN XXX WHS,EM,工业与制造行业事业部,HONEY,HONEY,2787.0,20210730,202131,202107,202103,2021,0,,,,,,,4.0,85.0,3817.0,3817.0,381.7,,,,1354.0,3211.0,96294.0,0.0,0.0,,,,,,,,,,,0.485827054180122,0.514172945819878,2021-08-10 09:30:35.0
149,CN-151,DIODES SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,DIODE,DIODE,,20210626,202126,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,1.0,12.97,0.0,12.97,0.0,12.97,0.0,,1.0,12.97,,,2021-08-05 07:35:11.0
150,CN-154,BURBERRY SHA DQ0 WHS,CR,快消/零售行业事业部,BURBY,BURBY,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,31.0,310.01,142.63,167.38000000000002,0.0,310.01,0.0,,0.5399180671591239,10.00032258064516,,,2021-08-09 05:03:41.0
151,CN-155,DELL SHA PVG WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,44.0,493.23,367.5,125.73,0.0,485.88,7.35,,0.2549115017334712,11.209772727272728,,,2021-08-05 07:35:11.0
152,CN-177,FUJI-XEROX CKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,272.0,20210618,202125,202106,202102,2021,0,7.0,,,,,,58.0,,,,,,,,148.0,0.0,90610.0,0.0,0.0,1.0,8.18,0.0,8.18,0.0,8.18,0.0,,1.0,8.18,0.5441176470588235,0.4558823529411765,2021-08-05 07:35:11.0
153,CN-185,HITACHI-ME SHA ZJN WHS,LSH,生命科学与医疗行业事业部,HITAC,HITAC,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,26.32,0.0,26.32,0.0,26.32,0.0,,1.0,8.773333333333333,,,2021-08-09 05:03:41.0
154,CN-205,MARS TSN XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,11.0,94.78,22.47,72.31,0.0,94.78,0.0,,0.7629246676514032,8.616363636363637,,,2021-08-09 05:03:41.0
155,CN-219,KLA-Tencor Wuhan WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4.0,37.55,0.0,37.55,0.0,37.55,0.0,,1.0,9.3875,,,2021-08-09 05:03:41.0
156,CN-221,JOHN-DEERE CTU XXX WHS,EM,工业与制造行业事业部,JOHND,JOHND,,20210613,202124,202106,202102,2021,1,,,,,,,,,,,,,,,,,,,,1.0,8.62,0.0,8.62,0.0,8.62,0.0,,1.0,8.62,,,2021-08-05 07:35:11.0
157,CN-221,JOHN-DEERE CTU XXX WHS,EM,工业与制造行业事业部,JOHND,JOHND,,20210802,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,2.0,16.88,0.0,16.88,0.0,16.88,0.0,,1.0,8.44,,,2021-08-09 05:03:41.0
158,CN-224,HORMEL CTU BTS WHS,CR,快消/零售行业事业部,HOMEL,HOMEL,856.0,20210807,202132,202108,202103,2021,1,,,,,,,,,,,,,,,131.0,0.0,9767.0,0.0,0.0,,,,,,,,,,,0.1530373831775701,0.8469626168224299,2021-08-10 09:30:35.0
159,CN-227,ASML XNM XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210731,202131,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2.0,23.87,0.0,23.87,0.0,23.87,0.0,,1.0,11.935,,,2021-08-09 05:03:41.0
160,CN-232,FORD HRB XXX WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210630,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.5,0.0,8.5,0.0,8.5,0.0,,1.0,8.5,,,2021-08-05 07:35:11.0
161,CN-239,LINDT SHA KQ0 WHS,CR,快消/零售行业事业部,LINDT,LINDT,7436.0,20210728,202131,202107,202103,2021,0,2.0,1.0,1478400.0,1478400.0,53261281.92,0.01,8.0,39.0,14123.0,14123.0,23234408.522,,,,1788.0,4954.0,25836807.0,0.0,1144379.0,,,,,,,,0.009552895021645,,,0.2404518558364712,0.7595481441635288,2021-08-10 09:30:35.0
162,CN-242,DIADORA XMN XXX WHS,CR,快消/零售行业事业部,DIADO,DIADO,1293.0,20210611,202124,202106,202102,2021,0,1.0,,,,,,,,,,,,,,1016.0,18703.0,210447.0,7356.0,7356.0,3.0,23.22,0.0,23.22,0.0,15.47,7.75,,1.0,7.739999999999999,0.785769528228925,0.214230471771075,2021-08-05 07:35:11.0
163,CN-243,JMC TSN XXX WHS,Auto,汽车行业事业部,JMCXX,JMCXX,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,8.0,0.0,8.0,0.0,,1.0,8.0,,,2021-08-09 05:03:41.0
164,CN-246,HUSQVARNA SHA CL0 WHS,EM,工业与制造行业事业部,HUSQV,HUSQV,117194.0,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,398.0,1493.0,78896.0,77.0,77.0,,,,,,,,,,,0.0033960782975237,0.9966039217024762,2021-08-10 09:30:35.0
165,CN-247,STARBUCKS CTU XXX WHS,CR,快消/零售行业事业部,STARB,STARB,,20210802,202132,202108,202103,2021,0,,,,,,,,,,,,,,,,,,,,3.0,21.1,0.0,21.1,0.0,21.1,0.0,,1.0,7.033333333333334,,,2021-08-09 05:03:41.0
166,CN-250,AMAT PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,AMATX,AMATX,,20210618,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,37.25,0.0,37.25,0.0,37.25,0.0,,1.0,9.3125,,,2021-08-05 07:35:11.0
167,CN-254,,,,,,,20210623,202126,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,4.0,46.09,0.0,46.09,0.0,37.47,8.62,,1.0,11.5225,,,2021-08-05 07:35:11.0
168,CN-256,MICHELIN SZV XXX WHS,Auto,汽车行业事业部,MICHE,MICHE,6390.0,20210808,202132,202108,202103,2021,1,70.0,1775.0,46448.0,46448.0,0.0,0.0,31.0,853.0,31249.0,28902.0,0.0,0.0,,,4212.0,549.0,655438.01,11186.0,14363.0,,,,,,,,0.6222442301067861,,,0.6591549295774648,0.3408450704225352,2021-08-10 09:30:35.0
169,CN-258,BURTON SHA WGQ WHS,CR,快消/零售行业事业部,BURTO,BURTO,28572.0,20210617,202125,202106,202102,2021,0,2.0,53.0,4960.0,4960.0,148457264.0,140.82910000000004,,,,,,,,,135.0,1041.0,6694.0,0.0,0.0,19.0,211.09,104.5,106.59,0.0,201.87,9.22,0.0,0.504950495049505,11.11,0.0047249055018899,0.99527509449811,2021-08-05 07:35:11.0
170,CN-258,BURTON SHA WGQ WHS,CR,快消/零售行业事业部,BURTO,BURTO,28572.0,20210709,202128,202107,202103,2021,0,1.0,44.0,795.0,795.0,5290324.0,47.1072,,,,,,,,,1524.0,1630.0,8867.0,0.0,0.0,18.0,183.89,100.0,83.89000000000001,0.0,175.89,8.0,0.0,0.4561966392952309,10.216111111111111,0.0533389332213355,0.9466610667786644,2021-08-08 04:58:27.0
171,CN-273,ERICSSON NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ERICS,ERICS,,20210629,202127,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,15.0,127.25,0.0,127.25,0.0,118.98,8.27,,1.0,8.483333333333333,,,2021-08-05 07:35:11.0
172,CN-273,ERICSSON NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ERICS,ERICS,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,15.0,126.63,0.0,126.63,0.0,118.3,8.33,,1.0,8.442,,,2021-08-09 05:03:41.0
173,CN-278,MARS CTU BTS PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210615,202125,202106,202102,2021,0,,,,,,,,,,,,,,,,,,,,11.0,100.67,83.12,17.55,0.0,100.67,0.0,,0.1743319757623919,9.151818181818182,,,2021-08-05 07:35:11.0
174,CN-291,JLR PEK XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210718,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.0,9.0,0.0,9.0,0.0,,1.0,9.0,,,2021-08-09 05:03:41.0
175,CN-292,JLR FUO XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,29.0,258.61,220.73,37.88,0.0,258.61,0.0,,0.1464753876493561,8.917586206896551,,,2021-08-05 07:35:11.0
176,CN-297,MARS-RAW PEK XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,20606.0,20210618,202125,202106,202102,2021,0,17.0,33.0,2978732.0,2978684.0,2755325.916,18.7488,5.0,26.0,842718.0,842718.0,543927.0719999999,,,,487.0,1027.0,55474677.0,0.0,1030211.0,20.0,185.0,144.0,41.0,0.0,185.0,0.0,0.2829162140059167,0.2216216216216216,9.25,0.0236338930408618,0.976366106959138,2021-08-05 07:35:11.0
