ou_code,operation_day,inbound_receive_qty,kernal_core1,kernal_value1,outbound_shipped_qty,kernal_core2,kernal_value2,total_working_hour,kernal_core3,kernal_value3,dis_core,outbound_inbound_qty_ratio,working_hour_per_head,total_head_count,is_holiday,max_wh,min_wh,median_wh,mean_wh,qt_66_wh,qt_75_wh,d_to_core_outer,percent_error_66,percent_error_75
CN-209,20210702,18,0,109524.8977,642859,0,319901.0061,147.57,2,134.7282483,-12.842,35714.38889,8.680588235,17,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,-12.842,0.197219625,0.212339906
CN-209,20210616,43041,0,109524.8977,488711,0,319901.0061,174.05,0,180.8334856,6.783,11.35454567,10.878125,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,6.783,0.015074404,0.027894283
CN-209,20210626,69123,0,109524.8977,13005,0,319901.0061,123.21,2,134.7282483,11.518,0.188142876,8.800714286,14,1,187.35,123.21,174.05,163.2481818,176.6737,178.905,11.518,0.433923383,0.452033114
CN-209,20210609,50185,0,109524.8977,1832656,2,1444754.477,181.08,0,180.8334856,-0.247,36.51800339,11.3175,16,0,193.63,175.37,181.08,183.36,185.26417,187.355,-0.247,0.023106748,0.034653192
CN-209,20210706,3609,0,109524.8977,1835565,2,1444754.477,193.63,0,180.8334856,-12.797,508.6076475,11.39,17,0,193.63,175.37,181.08,183.36,185.26417,187.355,-12.797,-0.043205237,-0.032407168
CN-209,20210709,10545,0,109524.8977,221280,0,319901.0061,187.35,0,180.8334856,-6.517,20.98435277,11.02058824,17,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,-6.517,-0.056985855,-0.045076061
CN-209,20210628,84866,0,109524.8977,276473,0,319901.0061,143.43,2,134.7282483,-8.702,3.257759291,8.964375,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,-8.702,0.231776476,0.247333194
CN-209,20210623,342517,0,109524.8977,503572,0,319901.0061,184.08,0,180.8334856,-3.247,1.470210238,11.505,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,-3.247,-0.040234137,-0.028112777
CN-209,20210624,530195,0,109524.8977,181540,0,319901.0061,138.66,2,134.7282483,-3.932,0.342402324,8.66625,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,-3.932,0.27415044,0.290242319
CN-209,20210607,306821,0,109524.8977,443352,0,319901.0061,175.94,0,180.8334856,4.893,1.444985839,10.99625,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,4.893,0.004170172,0.016852336
CN-209,20210629,7087,0,109524.8977,216406,0,319901.0061,180.77,0,180.8334856,0.063,30.53562862,11.298125,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,0.063,-0.022660287,-0.010316977
CN-209,20210707,5500,0,109524.8977,3957216,3,3957216,199.28,0,180.8334856,-18.447,719.4938182,11.72235294,17,0,199.28,199.28,199.28,199.28,199.28,199.28,-18.447,0,0
CN-209,20210608,49,0,109524.8977,262410,0,319901.0061,163.63,0,180.8334856,17.203,5355.306122,10.226875,16,0,187.35,123.21,174.05,163.2481818,176.6737,178.905,17.203,0.0797146,0.093350853
CN-209,20210612,1278824,2,1278824,0,-1,0,100.75,1,93.7502507,-7,0,8.395833333,12,1,100.75,100.75,100.75,100.75,100.75,100.75,-7,0,0
CN-209,20210701,5254855,1,5024067.329,99906,0,319901.0061,163.77,0,180.8334856,17.063,0.019012133,10.235625,16,0,183.14,163.77,173.455,173.455,176.683979,178.2975,17.063,0.078854363,0.088706723
CN-209,20210617,4723344,1,5024067.329,563570,0,319901.0061,183.14,0,180.8334856,-2.307,0.119315891,11.44625,16,0,183.14,163.77,173.455,173.455,176.683979,178.2975,-2.307,-0.035251835,-0.02644152
CN-209,20210618,1867208,3,1867208,1319980,2,1444754.477,178.89,0,180.8334856,1.943,0.706927134,11.180625,16,0,178.89,178.89,178.89,178.89,178.89,178.89,1.943,0,0
CN-212,20210623,0,-1,0,0,-1,0,94.8,1,84.22375641,-10.576,0,10.53333333,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-10.576,-0.183026371,-0.135548523
CN-212,20210620,0,-1,0,0,-1,0,65.52,0,70.23326742,4.713,0,10.92,6,1,94.8,9,71.615,61.78961538,77.4491,81.95,4.713,0.182068071,0.250763126
CN-212,20210608,0,-1,0,0,-1,0,86.49,1,84.22375641,-2.266,0,9.61,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-2.266,-0.10453116,-0.052491618
CN-212,20210612,0,-1,0,0,-1,0,9,2,9.297546012,0.298,0,9,1,1,94.8,9,71.615,61.78961538,77.4491,81.95,0.298,7.605455556,8.105555556
CN-212,20210624,0,-1,0,0,-1,0,87.58,1,84.22375641,-3.356,0,9.731111111,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-3.356,-0.115675953,-0.064284083
CN-212,20210625,0,-1,0,0,-1,0,74.71,0,70.23326742,-4.477,0,10.67285714,7,0,94.8,9,71.615,61.78961538,77.4491,81.95,-4.477,0.036663097,0.096908044
CN-212,20210701,0,-1,0,0,-1,0,74.11,0,70.23326742,-3.877,0,9.26375,8,0,94.8,9,71.615,61.78961538,77.4491,81.95,-3.877,0.045055998,0.105788692
CN-212,20210618,0,-1,0,0,-1,0,83.06,1,84.22375641,1.164,0,9.228888889,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,1.164,-0.067552372,-0.013363833
CN-212,20210628,0,-1,0,0,-1,0,73.21,0,70.23326742,-2.977,0,9.15125,8,0,94.8,9,71.615,61.78961538,77.4491,81.95,-2.977,0.057903292,0.119382598
CN-212,20210619,0,-1,0,0,-1,0,67.27,0,70.23326742,2.963,0,11.21166667,6,1,94.8,9,71.615,61.78961538,77.4491,81.95,2.963,0.15131708,0.218225063
CN-212,20210609,0,-1,0,0,-1,0,69.75,0,70.23326742,0.483,0,8.71875,8,0,94.8,9,71.615,61.78961538,77.4491,81.95,0.483,0.110381362,0.174910394
CN-212,20210622,0,-1,0,0,-1,0,78.42,1,84.22375641,5.804,0,9.8025,8,0,94.8,9,71.615,61.78961538,77.4491,81.95,5.804,-0.01238077,0.045014027
CN-212,20210706,0,-1,0,223,0,223,82.29,1,84.22375641,1.934,0,10.28625,8,0,82.29,82.29,82.29,82.29,82.29,82.29,1.934,0,0
CN-212,20210702,0,-1,0,0,-1,0,78.62,1,84.22375641,5.604,0,9.8275,8,0,94.8,9,71.615,61.78961538,77.4491,81.95,5.604,-0.014893157,0.042355635
CN-212,20210627,0,-1,0,0,-1,0,10,2,9.297546012,-0.702,0,10,1,1,94.8,9,71.615,61.78961538,77.4491,81.95,-0.702,6.74491,7.195
CN-212,20210704,0,-1,0,0,-1,0,34.53,3,37.19793867,2.668,0,11.51,3,1,94.8,9,71.615,61.78961538,77.4491,81.95,2.668,1.242951057,1.373298581
CN-212,20210607,0,-1,0,0,-1,0,89.56,1,84.22375641,-5.336,0,9.951111111,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-5.336,-0.135226664,-0.084970969
CN-212,20210710,0,-1,0,0,-1,0,36.54,3,37.19793867,0.658,0,9.135,4,1,94.8,9,71.615,61.78961538,77.4491,81.95,0.658,1.119570334,1.242747674
CN-212,20210613,0,-1,0,0,-1,0,9,2,9.297546012,0.298,0,9,1,1,94.8,9,71.615,61.78961538,77.4491,81.95,0.298,7.605455556,8.105555556
CN-212,20210626,0,-1,0,0,-1,0,32.53,3,37.19793867,4.668,0,10.84333333,3,1,94.8,9,71.615,61.78961538,77.4491,81.95,4.668,1.380851522,1.519213034
CN-212,20210705,0,-1,0,0,-1,0,86.66,1,84.22375641,-2.436,0,9.628888889,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-2.436,-0.106287791,-0.054350335
CN-212,20210709,0,-1,0,0,-1,0,70.02,0,70.23326742,0.213,0,7.78,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,0.213,0.106099686,0.170379891
CN-212,20210629,0,-1,0,0,-1,0,84.6,1,84.22375641,-0.376,0,9.4,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-0.376,-0.084526005,-0.031323877
CN-212,20210707,0,-1,0,44760,1,44760,74.61,0,70.23326742,-4.377,0,9.32625,8,0,74.61,74.61,74.61,74.61,74.61,74.61,-4.377,0,0
CN-212,20210708,0,-1,0,0,-1,0,61.67,0,70.23326742,8.563,0,8.81,7,0,94.8,9,71.615,61.78961538,77.4491,81.95,8.563,0.255863467,0.328847089
CN-212,20210615,0,-1,0,0,-1,0,75.5,0,70.23326742,-5.267,0,8.388888889,9,0,94.8,9,71.615,61.78961538,77.4491,81.95,-5.267,0.025815894,0.085430464
CN-212,20210614,0,-1,0,0,-1,0,29.63,3,37.19793867,7.568,0,9.876666667,3,1,94.8,9,71.615,61.78961538,77.4491,81.95,7.568,1.613874452,1.765777928
CN-212,20210606,0,-1,0,0,-1,0,43.75,3,37.19793867,-6.552,0,10.9375,4,1,94.8,9,71.615,61.78961538,77.4491,81.95,-6.552,0.770265143,0.873142857
CN-212,20210630,4360,1,1600.495575,0,-1,0,78.3,1,84.22375641,5.924,0,8.7,9,0,84.75,67.28,78.3,76.77666667,80.45043,81.525,5.924,0.027463985,0.041187739
CN-212,20210617,104,1,1600.495575,0,-1,0,84.75,1,84.22375641,-0.526,0,9.416666667,9,0,84.75,67.28,78.3,76.77666667,80.45043,81.525,-0.526,-0.050732389,-0.038053097
CN-212,20210610,50,1,1600.495575,0,-1,0,67.28,0,70.23326742,2.953,0,8.41,8,0,84.75,67.28,78.3,76.77666667,80.45043,81.525,2.953,0.195755499,0.211727111
CN-212,20210703,13606,3,13606,0,-1,0,46.21,3,37.19793867,-9.012,0,11.5525,4,1,46.21,46.21,46.21,46.21,46.21,46.21,-9.012,0,0
CN-212,20210621,19561,2,19561,19561,2,19561,81.99,1,84.22375641,2.234,1,10.24875,8,0,81.99,81.99,81.99,81.99,81.99,81.99,2.234,0,0
CN-212,20210616,10416,0,9640.812183,0,-1,0,81.25,1,84.22375641,2.974,0,9.027777778,9,0,81.25,81.25,81.25,81.25,81.25,81.25,2.974,0,0
CN-212,20210611,8904,0,9640.812183,8904,3,8904,91.11,1,84.22375641,-6.886,1,10.12333333,9,0,91.11,91.11,91.11,91.11,91.11,91.11,-6.886,0,0
CN-214,20210606,0,-1,0,82273,3,82273,41.88,2,31.23165049,-10.648,0,8.376,5,1,41.88,41.88,41.88,41.88,41.88,41.88,-10.648,0,0
CN-214,20210614,0,-1,0,0,-1,0,22.97,2,31.23165049,8.262,0,7.656666667,3,1,22.97,22.97,22.97,22.97,22.97,22.97,8.262,0,0
CN-214,20210703,0,-1,0,11050,0,10731.44038,81,0,75.53059603,-5.469,0,9,9,1,81,81,81,81,81,81,-5.469,0,0
CN-214,20210630,24486,2,29466.20625,0,-1,0,142.53,1,161.3018443,18.772,0,10.18071429,14,0,142.53,142.53,142.53,142.53,142.53,142.53,18.772,0,0
CN-214,20210705,36252,2,29466.20625,14371,0,10731.44038,171.47,1,161.3018443,-10.168,0.396419508,10.08647059,17,0,171.47,163.25,167.76,167.4933333,168.996914,169.615,-10.168,-0.014422849,-0.010818219
CN-214,20210609,29114,2,29466.20625,12318,0,10731.44038,167.76,1,161.3018443,-6.458,0.423095418,11.184,15,0,171.47,163.25,167.76,167.4933333,168.996914,169.615,-6.458,0.007373116,0.011057463
CN-214,20210617,28241,2,29466.20625,5842,0,10731.44038,163.25,1,161.3018443,-1.948,0.206862363,10.88333333,15,0,171.47,163.25,167.76,167.4933333,168.996914,169.615,-1.948,0.035203149,0.03898928
CN-214,20210610,10459,0,11462.2321,7057,0,10731.44038,161.1,1,161.3018443,0.202,0.674729898,11.50714286,14,0,166.28,152.02,160.8,160.445,161.96043,163.035,0.202,0.005340968,0.012011173
CN-214,20210612,9576,0,11462.2321,0,-1,0,86.74,0,75.53059603,-11.209,0,8.674,10,1,102.55,86.74,94.645,94.645,97.280527,98.5975,-11.209,0.121518642,0.136701637
CN-214,20210627,9378,0,11462.2321,125653,1,125653,117.82,3,111.6363514,-6.184,13.39869908,9.818333333,12,1,117.82,117.82,117.82,117.82,117.82,117.82,-6.184,0,0
CN-214,20210706,12596,0,11462.2321,16583,0,10731.44038,163.68,1,161.3018443,-2.378,1.316529057,10.23,16,0,166.28,152.02,160.8,160.445,161.96043,163.035,-2.378,-0.010505682,-0.003940616
CN-214,20210618,7575,0,11462.2321,35938,2,35052.78214,169.64,1,161.3018443,-8.338,4.744290429,11.30933333,15,0,169.64,153.18,165.85,162.89,167.113586,167.745,-8.338,-0.014892797,-0.011170714
CN-214,20210701,15900,0,11462.2321,18504,0,10731.44038,152.02,1,161.3018443,9.282,1.163773585,10.85857143,14,0,166.28,152.02,160.8,160.445,161.96043,163.035,9.282,0.065388962,0.072457571
CN-214,20210624,10265,0,11462.2321,31143,2,35052.78214,165.85,1,161.3018443,-4.548,3.033901607,11.05666667,15,0,169.64,153.18,165.85,162.89,167.113586,167.745,-4.548,0.007618848,0.011425987
CN-214,20210623,17814,0,11462.2321,14942,0,10731.44038,166.28,1,161.3018443,-4.978,0.838778489,11.08533333,15,0,166.28,152.02,160.8,160.445,161.96043,163.035,-4.978,-0.025977688,-0.019515275
CN-214,20210625,14090,0,11462.2321,30278,2,35052.78214,153.18,1,161.3018443,8.122,2.148899929,10.212,15,0,169.64,153.18,165.85,162.89,167.113586,167.745,8.122,0.090962175,0.095084215
CN-214,20210615,10759,0,11462.2321,13508,0,10731.44038,159.09,1,161.3018443,2.212,1.255507017,11.36357143,14,0,166.28,152.02,160.8,160.445,161.96043,163.035,2.212,0.018042806,0.024797285
CN-214,20210702,7481,0,11462.2321,5734,0,10731.44038,160.5,1,161.3018443,0.802,0.76647507,10.7,15,0,166.28,152.02,160.8,160.445,161.96043,163.035,0.802,0.009099252,0.015794393
CN-214,20210619,11376,0,11462.2321,0,-1,0,102.55,3,111.6363514,9.086,0,9.322727273,11,1,102.55,86.74,94.645,94.645,97.280527,98.5975,9.086,-0.051384427,-0.038542175
CN-214,20210628,5803,3,3162.424812,5604,0,10731.44038,150.34,1,161.3018443,10.962,0.965707393,10.02266667,15,0,162.47,72.43,155.16,144.4571429,159.98047,161.155,10.962,0.064124451,0.071936943
CN-214,20210629,4589,3,3162.424812,8916,0,10731.44038,155.16,1,161.3018443,6.142,1.942906951,10.344,15,0,162.47,72.43,155.16,144.4571429,159.98047,161.155,6.142,0.031067737,0.038637535
CN-214,20210708,5869,3,3162.424812,14440,0,10731.44038,162.47,1,161.3018443,-1.168,2.460385074,10.154375,16,0,162.47,72.43,155.16,144.4571429,159.98047,161.155,-1.168,-0.015323013,-0.008093802
CN-214,20210622,31,3,3162.424812,12166,0,10731.44038,159.98,1,161.3018443,1.322,392.4516129,10.66533333,15,0,162.47,72.43,155.16,144.4571429,159.98047,161.155,1.322,2.94E-06,0.007344668
CN-214,20210620,1125,3,3162.424812,53294,2,35052.78214,71.72,0,75.53059603,3.811,47.37244444,8.965,8,1,171.01,69.96,112.95,118.195,158.90292,166.2,3.811,1.215601227,1.317345231
CN-214,20210613,5760,3,3162.424812,36475,2,35052.78214,69.96,0,75.53059603,5.571,6.332465278,8.745,8,1,171.01,69.96,112.95,118.195,158.90292,166.2,5.571,1.271339623,1.375643225
CN-214,20210621,1944,3,3162.424812,7286,0,10731.44038,162.33,1,161.3018443,-1.028,3.747942387,10.822,15,0,162.47,72.43,155.16,144.4571429,159.98047,161.155,-1.028,-0.014473788,-0.007238342
CN-214,20210704,272,3,3162.424812,47018,2,35052.78214,72.84,0,75.53059603,2.691,172.8602941,9.105,8,1,171.01,69.96,112.95,118.195,158.90292,166.2,2.691,1.181533773,1.281713344
CN-214,20210608,1170,3,3162.424812,32223,2,35052.78214,170.58,1,161.3018443,-9.278,27.54102564,11.372,15,0,171.01,69.96,112.95,118.195,158.90292,166.2,-9.278,-0.068455153,-0.025677102
CN-214,20210709,2660,3,3162.424812,0,-1,0,154.1,1,161.3018443,7.202,0,9.63125,16,0,154.1,154.1,154.1,154.1,154.1,154.1,7.202,0,0
CN-214,20210611,4872,3,3162.424812,35543,2,35052.78214,153.06,1,161.3018443,8.242,7.295361248,10.93285714,14,0,171.01,69.96,112.95,118.195,158.90292,166.2,8.242,0.038174049,0.085848687
CN-214,20210616,4281,3,3162.424812,16529,0,10731.44038,148.49,1,161.3018443,12.812,3.861013782,10.60642857,14,0,162.47,72.43,155.16,144.4571429,159.98047,161.155,12.812,0.077382113,0.085291939
CN-214,20210607,4684,3,3162.424812,24787,2,35052.78214,171.01,1,161.3018443,-9.708,5.291844577,11.40066667,15,0,171.01,69.96,112.95,118.195,158.90292,166.2,-9.708,-0.070797497,-0.02812701
CN-214,20210710,1292,3,3162.424812,4753,0,10731.44038,72.43,0,75.53059603,3.101,3.67879257,9.05375,8,1,162.47,72.43,155.16,144.4571429,159.98047,161.155,3.101,1.208759768,1.224975839
CN-214,20210707,49697,1,54276.11392,26169,2,35052.78214,177.8,1,161.3018443,-16.498,0.52657102,10.45882353,17,0,177.8,177.8,177.8,177.8,177.8,177.8,-16.498,0,0
CN-214,20210626,56932,1,54276.11392,0,-1,0,112.93,3,111.6363514,-1.294,0,10.26636364,11,1,112.93,112.93,112.93,112.93,112.93,112.93,-1.294,0,0
CN-239,20210622,0,-1,0,460,3,3099.735516,45.5,3,46.87155767,1.372,0,9.1,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,1.372,0.053187824,0.055714286
CN-239,20210615,0,-1,0,360,3,3099.735516,48.15,3,46.87155767,-1.278,0,9.63,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,-1.278,-0.004775784,-0.00238837
CN-239,20210608,0,-1,0,360,3,3099.735516,47.92,3,46.87155767,-1.048,0,9.584,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,-1.048,9.60E-07,0.002399833
CN-239,20210611,0,-1,0,12,3,3099.735516,45.75,3,46.87155767,1.122,0,9.15,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,1.122,0.047432699,0.049945355
CN-239,20210616,0,-1,0,263200,2,263200,45.67,3,46.87155767,1.202,0,9.134,5,0,45.67,45.67,45.67,45.67,45.67,45.67,1.202,0,0
CN-239,20210612,0,-1,0,0,-1,0,21.42,1,19.064,-2.356,0,7.14,3,1,42.73,18,36.33,30.21714286,36.37046,37.52,-2.356,0.69796732,0.751633987
CN-239,20210703,0,-1,0,0,-1,0,36.37,2,36.59601367,0.226,0,9.0925,4,1,42.73,18,36.33,30.21714286,36.37046,37.52,0.226,1.26E-05,0.031619467
CN-239,20210627,0,-1,0,0,-1,0,18,1,19.064,1.064,0,9,2,1,42.73,18,36.33,30.21714286,36.37046,37.52,1.064,1.020581111,1.084444444
CN-239,20210630,0,-1,0,0,-1,0,42.73,0,42.87404553,0.144,0,8.546,5,0,42.73,18,36.33,30.21714286,36.37046,37.52,0.144,-0.148830798,-0.121928388
CN-239,20210620,0,-1,0,0,-1,0,18,1,19.064,1.064,0,9,2,1,42.73,18,36.33,30.21714286,36.37046,37.52,1.064,1.020581111,1.084444444
CN-239,20210609,0,-1,0,13842,3,3099.735516,42.96,0,42.87404553,-0.086,0,8.592,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,-0.086,0.115457309,0.118133147
CN-239,20210625,0,-1,0,86688,0,44873.32296,42.73,0,42.87404553,0.144,0,8.546,5,0,42.73,42.73,42.73,42.73,42.73,42.73,0.144,0,0
CN-239,20210610,0,-1,0,15850,3,3099.735516,42.78,0,42.87404553,0.094,0,8.556,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,0.094,0.120150678,0.122837775
CN-239,20210619,0,-1,0,0,-1,0,38.67,2,36.59601367,-2.074,0,9.6675,4,1,42.73,18,36.33,30.21714286,36.37046,37.52,-2.074,-0.059465736,-0.029738816
CN-239,20210710,0,-1,0,0,-1,0,36.33,2,36.59601367,0.266,0,9.0825,4,1,42.73,18,36.33,30.21714286,36.37046,37.52,0.266,0.00111368,0.032755299
CN-239,20210629,0,-1,0,360,3,3099.735516,48.28,3,46.87155767,-1.408,0,9.656,5,0,48.28,42.78,45.75,45.90571429,47.920046,48.035,-1.408,-0.007455551,-0.005074565
CN-239,20210706,88600,3,94626.43805,1331,3,3099.735516,42.92,0,42.87404553,-0.046,0.015022573,8.584,5,0,42.92,42.92,42.92,42.92,42.92,42.92,-0.046,0,0
CN-239,20210624,100000,3,94626.43805,0,-1,0,37.42,2,36.59601367,-0.824,0,9.355,4,0,45.8,37.42,41.61,41.61,43.006946,43.705,-0.824,0.149303741,0.167958311
CN-239,20210623,82400,3,94626.43805,458282,1,458282,45.8,3,46.87155767,1.072,5.561674757,9.16,5,0,45.8,45.8,45.8,45.8,45.8,45.8,1.072,0,0
CN-239,20210618,79200,3,94626.43805,26240,0,44873.32296,47.64,3,46.87155767,-0.768,0.331313131,9.528,5,0,47.64,47.64,47.64,47.64,47.64,47.64,-0.768,0,0
CN-239,20210628,123430,3,94626.43805,0,-1,0,45.8,3,46.87155767,1.072,0,9.16,5,0,45.8,37.42,41.61,41.61,43.006946,43.705,1.072,-0.060983712,-0.045742358
CN-239,20210707,15910,0,19053.86172,8187,3,3099.735516,38.25,2,36.59601367,-1.654,0.514582024,9.5625,4,0,46.98,38.25,42.65,43.11,44.377012,45.24,-1.654,0.16018332,0.182745098
CN-239,20210621,17980,0,19053.86172,35,3,3099.735516,42.43,0,42.87404553,0.444,0.001946607,8.486,5,0,46.98,38.25,42.65,43.11,44.377012,45.24,0.444,0.045887627,0.066226726
CN-239,20210705,16000,0,19053.86172,25726,0,44873.32296,47.27,3,46.87155767,-0.398,1.607875,9.454,5,0,47.27,47.27,47.27,47.27,47.27,47.27,-0.398,0,0
CN-239,20210709,5800,0,19053.86172,7,3,3099.735516,42.65,0,42.87404553,0.224,0.001206897,8.53,5,0,46.98,38.25,42.65,43.11,44.377012,45.24,0.224,0.040492661,0.060726846
CN-239,20210617,3456,0,19053.86172,33,3,3099.735516,45.24,3,46.87155767,1.632,0.009548611,9.048,5,0,46.98,38.25,42.65,43.11,44.377012,45.24,1.632,-0.019075774,0
CN-239,20210607,39600,0,19053.86172,0,-1,0,37.53,2,36.59601367,-0.934,0,9.3825,4,0,37.53,37.53,37.53,37.53,37.53,37.53,-0.934,0,0
CN-239,20210708,32000,0,19053.86172,3611,3,3099.735516,46.98,3,46.87155767,-0.108,0.11284375,9.396,5,0,46.98,38.25,42.65,43.11,44.377012,45.24,-0.108,-0.055406301,-0.037037037
CN-239,20210701,535224,2,539365.7037,0,-1,0,49.4,3,46.87155767,-2.528,0,9.88,5,0,49.4,49.4,49.4,49.4,49.4,49.4,-2.528,0,0
CN-239,20210702,543826,2,539365.7037,3,3,3099.735516,32.78,2,36.59601367,3.816,5.52E-06,8.195,4,0,32.78,32.78,32.78,32.78,32.78,32.78,3.816,0,0
CN-239,20210626,1677810,1,1677810,0,-1,0,44,0,42.87404553,-1.126,0,11,4,1,44,44,44,44,44,44,-1.126,0,0
CN-256,20210628,0,-1,0,5169,2,8845.387479,88.9,0,85.19495833,-3.705,0,9.877777778,9,0,88.9,36.68,59.34,65.68571429,81.820944,84.18,-3.705,-0.079629426,-0.053093363
CN-256,20210621,0,-1,0,5185,2,8845.387479,86.54,0,85.19495833,-1.345,0,9.615555556,9,0,88.9,36.68,59.34,65.68571429,81.820944,84.18,-1.345,-0.054530344,-0.027270626
CN-256,20210608,0,-1,0,23754,0,19688.5494,86.94,0,85.19495833,-1.745,0,9.66,9,0,100.38,47.04,86.935,82.27833333,91.810396,92.9375,-1.745,0.056020198,0.068984357
CN-256,20210626,0,-1,0,28785,1,28749.84112,60.45,1,61.55892857,1.109,0,12.09,5,1,89.64,60.45,73.745,74.295,80.407875,83.4275,1.109,0.330155087,0.380107527
CN-256,20210616,0,-1,0,21858,0,19688.5494,85.53,0,85.19495833,-0.335,0,9.503333333,9,0,100.38,47.04,86.935,82.27833333,91.810396,92.9375,-0.335,0.073429159,0.086607038
CN-256,20210708,0,-1,0,21238,0,19688.5494,94.16,2,94.72677758,0.567,0,9.416,10,0,100.38,47.04,86.935,82.27833333,91.810396,92.9375,0.567,-0.024953314,-0.01298322
CN-256,20210613,0,-1,0,20662,0,19688.5494,47.04,3,45.88269531,-1.157,0,11.76,4,1,100.38,47.04,86.935,82.27833333,91.810396,92.9375,-1.157,0.951751616,0.97571216
CN-256,20210609,0,-1,0,36541,3,37923.95906,86.16,0,85.19495833,-0.965,0,9.573333333,9,0,95.07,78.62,88.75,87.7975,91.340373,92.2725,-0.965,0.060125035,0.070943593
CN-256,20210625,0,-1,0,35251,3,37923.95906,91.34,2,94.72677758,3.387,0,11.4175,8,0,95.07,78.62,88.75,87.7975,91.340373,92.2725,3.387,4.08E-06,0.010209109
CN-256,20210705,0,-1,0,11010,2,8845.387479,81.82,0,85.19495833,3.375,0,10.2275,8,0,88.9,36.68,59.34,65.68571429,81.820944,84.18,3.375,1.15E-05,0.028843803
CN-256,20210617,0,-1,0,18221,0,19688.5494,85.01,0,85.19495833,0.185,0,9.445555556,9,0,100.38,47.04,86.935,82.27833333,91.810396,92.9375,0.185,0.079995248,0.093253735
CN-256,20210620,0,-1,0,4728,2,8845.387479,56.98,1,61.55892857,4.579,0,11.396,5,1,88.9,36.68,59.34,65.68571429,81.820944,84.18,4.579,0.435959003,0.477360477
CN-256,20210703,0,-1,0,9012,2,8845.387479,49.54,3,45.88269531,-3.657,0,12.385,4,1,88.9,36.68,59.34,65.68571429,81.820944,84.18,-3.657,0.651613726,0.699232943
CN-256,20210706,0,-1,0,23414,0,19688.5494,94.97,2,94.72677758,-0.243,0,10.55222222,9,0,100.38,47.04,86.935,82.27833333,91.810396,92.9375,-0.243,-0.033269496,-0.021401495
CN-256,20210707,0,-1,0,40432,3,37923.95906,95.07,2,94.72677758,-0.343,0,9.507,10,0,95.07,78.62,88.75,87.7975,91.340373,92.2725,-0.343,-0.039230325,-0.029425686
CN-256,20210619,0,-1,0,10559,2,8845.387479,59.34,1,61.55892857,2.219,0,11.868,5,1,88.9,36.68,59.34,65.68571429,81.820944,84.18,2.219,0.378849747,0.418604651
CN-256,20210704,0,-1,0,18153,0,19688.5494,55.89,1,61.55892857,5.669,0,11.178,5,1,100.38,47.04,86.935,82.27833333,91.810396,92.9375,5.669,0.642698086,0.662864555
CN-256,20210612,0,-1,0,28077,1,28749.84112,62.95,1,61.55892857,-1.391,0,12.59,5,1,89.64,60.45,73.745,74.295,80.407875,83.4275,-1.391,0.27732923,0.325297855
