,ou_code,ou_name,bg_code,bg_name_cn,customer_id,customer_name,total_storage_location_count,operation_day,week,month,quarter,year,is_holiday,inbound_header_count,inbound_line_count,inbound_line_original_qty,inbound_receive_qty,inbound_receive_volume,inbound_receive_weight,outbound_header_count,outbound_line_count,outbound_line_original_qty,outbound_shipped_qty,outbound_shipped_volume,outbound_shipped_weight,outbound_std_shipped_volume,outbound_std_shipped_weight,used_storage_location_count,active_lpn_count,on_hand_qty,in_transit_qty,allocated_qty,total_head_count,total_working_hour,outsource_working_hour,perm_working_hour,other_working_hour,direct_working_hour,indirect_working_hour,outbound_inbound_qty_ratio,perm_working_hour_ratio,working_hour_per_head,location_usage_rate,location_idle_rate,update_time
1163,CN-152,MARS JIA XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,13689,20210729,202131,202107,202103,2021,0,116,376,12700000,10400000,835911.2501,189.3538,22,118,6939208,6936064,439453.5807,,,,8762,15212,147000000,0,7000082,62,628.03,516,112.03,0,619.81,8.22,0.664286457,0.178383198,10.12951613,0.640075973,0.359924027,2021/8/5
1164,CN-183,ASML XIY XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,12,124.33,8.33,116,0,107.01,17.32,,0.933000885,10.36083333,,,2021/8/5
1165,CN-203,BRP SHA YX0 WHS,Auto,汽车行业事业部,BRPXX,BRPXX,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,3,31.34,12.5,18.84,0,31.34,0,,0.601148692,10.44666667,,,2021/8/5
1166,CN-225,MARS JIA XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,28,227.19,144,83.19,0,227.19,0,,0.366169286,8.113928571,,,2021/8/5
1167,CN-225,MARS JIA XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,23,139.5,58,81.5,0,139.5,0,,0.584229391,6.065217391,,,2021/8/5
1168,CN-231,AZ WUX XXX WHS,LSH,生命科学与医疗行业事业部,AZXXX,AZXXX,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,69,562.57,131.44,431.13,0,562.57,0,,0.766357964,8.153188406,,,2021/8/5
1169,CN-239,LINDT SHA KQ0 WHS,CR,快消/零售行业事业部,LINDT,LINDT,7436,20210713,202129,202107,202103,2021,0,,,,,,,4,40,1063,1063,123828.5506,,,,1306,3825,10100000,0,518093,5,40.9,0,29.9,11,33.5,7.4,,0.731051345,8.18,0.17563206,0.82436794,2021/8/5
1170,CN-243,JMC TSN XXX WHS,Auto,汽车行业事业部,JMCXX,JMCXX,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,9,0,9,0,9,0,,1,9,,,2021/8/5
1171,CN-253,WEIFU NGB XXX WHS,EM,工业与制造行业事业部,WEIFT,WEIFT,,20210718,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,20.62,20.62,0,0,20.62,0,,0,10.31,,,2021/8/5
1172,CN-257,LAM PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,39.42,0,39.42,0,39.42,0,,1,13.14,,,2021/8/5
1173,CN-257,LAM PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,LAMRE,LAMRE,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,35.58,0,35.58,0,35.58,0,,1,11.86,,,2021/8/5
1174,CN-290,JLR SZV XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,15,139.47,0,139.47,0,139.47,0,,1,9.298,,,2021/8/5
1175,CN-293,JLR CKG XXX WHS,Auto,汽车行业事业部,JLRXX,JLRXX,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,20,205.17,186.52,18.65,0,205.17,0,,0.090900229,10.2585,,,2021/8/5
1176,CN-355,SCREEN SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,SCREE,SCREE,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.85,0,8.85,0,8.85,0,,1,8.85,,,2021/8/5
1177,CN-368,HORMEL PEK XXX WHS,TD,运输产品部,HOMEL,HOMEL,4641,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,389,0,37579,0,0,,,,,,,,,,,0.083818143,0.916181857,2021/8/5
1178,CN-382,,,,,,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,72,40.5,31.5,0,63.55,8.45,,0.4375,8,,,2021/8/5
1179,CN-392,RAZER SHA XXX WHS,CR,快消/零售行业事业部,RAZER,RAZER,328,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,216,0,46082,0,3261,,,,,,,,,,,0.658536585,0.341463415,2021/8/5
1180,CN-398,BMW HFE XXX WHS,EI,新兴产业事业部,BMWXX,BMWXX,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,11.28,0,11.28,0,11.28,0,,1,11.28,,,2021/8/5
1181,CN-405,ASML Tianjin WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.75,0,7.75,0,7.75,0,,1,7.75,,,2021/8/5
1182,CN-418,HP SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,HPIPS,HPIPS,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,10.02,0,0,10.02,10.02,0,,0,10.02,,,2021/8/5
1183,CN-423,HUAWEI-VMI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,33,348.32,338.5,9.82,0,348.32,0,,0.028192467,10.55515152,,,2021/8/5
1184,CN-426,,,,,,6,20210725,202130,202107,202103,2021,1,7,31,86490,86490,113231.2632,7.4051,2662,18007,90922,90922,104507.0201,,,,4,18187,1470159,0,86294,,,,,,,,1.051242918,,,0.666666667,0.333333333,2021/8/5
1185,CN-448,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16.5,16.5,0,0,16.5,0,,0,8.25,,,2021/8/5
1186,HK-050,ASICS HKG HT0 WHS,,,ASIC1,ASIC1,6717,20210702,202127,202107,202103,2021,0,,,,,,,33,1516,2592,2591,5.416,,,,756,874,14741,0,3919,,,,,,,,,,,0.112550246,0.887449754,2021/8/5
1187,HK-115,HERBALIFE HKG TMD WHS,,,HERB1,HERB1,629,20210714,202129,202107,202103,2021,0,,,,,,,237,2128,28675,28675,33100000,,,,410,2338,1129047,0,1,,,,,,,,,,,0.651828299,0.348171701,2021/8/5
1188,TD003,,,,,,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,66,659.05,176.77,482.28,0,651.17,7.88,,0.731780593,9.985606061,,,2021/8/5
1189,TD004,,,,,,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.78,0,7.78,0,7.78,0,,1,7.78,,,2021/8/5
1190,TD017,,,,,,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,42.84,0,42.84,0,42.84,0,,1,10.71,,,2021/8/5
1191,TD020,,,,,,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,25.68,0,25.68,0,25.68,0,,1,8.56,,,2021/8/5
1192,TD027,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,20.58,0,20.58,0,20.58,0,,1,10.29,,,2021/8/5
1193,TD036,,,,,,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,18.32,0,18.32,0,9.12,9.2,,1,9.16,,,2021/8/5
1194,TD037,,,,,,,20210725,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,23.65,0,23.65,0,23.65,0,,1,11.825,,,2021/8/5
1195,TD038,,,,,,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,63.26,0,63.26,0,63.26,0,,1,9.037142857,,,2021/8/5
1196,TD039,,,,,,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,6,56.44,10.03,46.41,0,56.44,0,,0.822289157,9.406666667,,,2021/8/5
1197,CATC001,,,,,,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,26.37,0,26.37,0,26.37,0,,1,6.5925,,,2021/8/5
1198,CATC009,,,,,,,20210704,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,14.02,0,14.02,0,14.02,0,,1,14.02,,,2021/8/5
1199,CATC009,,,,,,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,64.26,0,64.26,0,64.26,0,,1,9.18,,,2021/8/5
1200,CATC015,,,,,,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,69.67,0,69.67,0,69.67,0,,1,7.741111111,,,2021/8/5
1201,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689,20210729,202131,202107,202103,2021,0,25,123,916,916,2286672.9,5446.9698,27,323,41106,41106,180000000,,,,6713,15453,4368842,0,30178,9,95.03,44.7,50.33,0,95.03,0,44.87554585,0.529622225,10.55888889,0.490393747,0.509606253,2021/8/5
1202,CN-034,HP-GSD PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,H3CUH,H3CUH,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,36,301.21,8,231.94,61.27,293.19,8.02,,0.770027556,8.366944444,,,2021/8/5
1203,CN-085,COACH SHA WGQ WHS,CR,快消/零售行业事业部,COACH,COACH,20026,20210713,202129,202107,202103,2021,0,3,18,11109,11109,105000000,12.932,10,204,4668,4668,54300000,,,,12783,85706,994134,72,160418,,,,,,,,0.420199838,,,0.638320184,0.361679816,2021/8/5
1204,CN-119,ASML SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210722,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,22,194.06,8.07,174.84,11.15,181.43,12.63,,0.900958466,8.820909091,,,2021/8/5
1205,CN-120,ASML PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210729,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,45.4,0,45.4,0,45.4,0,,1,9.08,,,2021/8/5
1206,CN-130,ABBOTT CAN HD0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,2121,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,1022,2771,535342,0,0,3,25.56,16.43,9.13,0,25.56,0,,0.357198748,8.52,0.481848185,0.518151815,2021/8/5
1207,CN-152,MARS JIA XXX WHS,CR,快消/零售行业事业部,MARSX,MARSX,13689,20210703,202127,202107,202103,2021,1,134,351,5638612,3308605,450647.9982,210.035,11,69,1412874,1389584,202045.4222,,,,938,1265,12800000,0,0,31,270.5,243,27.5,0,270.5,0,0.419990903,0.101663586,8.725806452,0.068522171,0.931477829,2021/8/5
1208,CN-177,FUJI-XEROX CKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,272,20210729,202131,202107,202103,2021,0,,,,,,,55,,,,,,,,159,0,92811,0,0,1,8.2,0,8.2,0,8.2,0,,1,8.2,0.584558824,0.415441176,2021/8/5
1209,CN-181,HAIER TAO XXX WHS,TSC,高科技/备件物流/化工行业事业部,HAIER,HAIER,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,57.53,0,57.53,0,57.53,0,,1,8.218571429,,,2021/8/5
1210,CN-182,KLA-TENCOR XIY XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210713,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,29.15,0,29.15,0,29.15,0,,1,9.716666667,,,2021/8/5
1211,CN-182,KLA-TENCOR XIY XXX WHS,TSC,高科技/备件物流/化工行业事业部,KLATE,KLATE,,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,10.43,0,10.43,0,10.43,0,,1,10.43,,,2021/8/5
1212,CN-212,COSTA SHA HT0 WHS,CR,快消/零售行业事业部,COSTA,COSTA,192,20210713,202129,202107,202103,2021,0,,,,,,,207,1,2,2,1519,,,,1603,13291,934637.2933,13477,35561,9,86.86,0,86.86,0,86.86,0,,1,9.651111111,8.348958333,-7.348958333,2021/8/5
1213,CN-215,MB SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,MBXXX,MBXXX,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,12.32,0,12.32,0,12.32,0,,1,12.32,,,2021/8/5
1214,CN-218,,,,,,,20210730,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,21.13,0,21.13,0,21.13,0,,1,10.565,,,2021/8/5
1215,CN-232,FORD HRB XXX WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210708,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.87,0,8.87,0,8.87,0,,1,8.87,,,2021/8/5
1216,CN-267,MICHELIN SHA XXX WHS,Auto,汽车行业事业部,MICHE,MICHE,,20210702,202127,202107,202103,2021,0,30,9,2388,2388,0,0,6,4,1860,1860,0,0,,,,,,,,12,118.97,54.47,64.5,0,118.97,0,0.778894472,0.542153484,9.914166667,,,2021/8/5
1217,CN-270,MARS WUH XXX PKG,CR,快消/零售行业事业部,MARSX,MARSX,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,10,83.6,66.67,16.93,0,83.6,0,,0.202511962,8.36,,,2021/8/5
1218,CN-300,WENMING-ME NTG XXX WHS,TSC,高科技/备件物流/化工行业事业部,MTDIG,MTDIG,6939,20210711,202128,202107,202103,2021,1,,,,,,,77,89,151,151,144.1423,215.446,,,,,,,,,,,,,,,,,,,,2021/8/5
1219,CN-305,ECCO SHA XXX WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,3113,20210713,202129,202107,202103,2021,0,5,2978,13762,13762,,,484,3005,11781,11781,0,0,,,39948,5816,1064826,24514,24532,23,272,213.5,58.5,0,272,0,0.856052899,0.215073529,11.82608696,12.83263733,-11.83263733,2021/8/5
1220,CN-325,SKF SHA CL0 WHS,TSC,高科技/备件物流/化工行业事业部,SKFCN,SKFCN,,20210710,202128,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,4,40.94,28.46,12.48,0,40.94,0,,0.304836346,10.235,,,2021/8/5
1221,CN-329,ABBOTT SHA KQ0 PKG,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.98,0,7.98,0,7.98,0,,1,7.98,,,2021/8/5
1222,CN-359,ZTE NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ZTEXX,ZTEXX,,20210728,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,16,0,16,0,16,0,,1,8,,,2021/8/5
1223,CN-363,J&J SHA WGQ WHS,LSH,生命科学与医疗行业事业部,JOHNS,JOHNS,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,64,529.83,488.88,40.95,0,529.83,0,,0.077288942,8.27859375,,,2021/8/5
1224,CN-365,BLUEFOCUS SHA XXX WHS,CR,快消/零售行业事业部,OTYPE,OTYPE,,20210714,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,80.02,36,44.02,0,71,9.02,,0.550112472,8.891111111,,,2021/8/5
1225,CN-382,,,,,,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,89.77,52.5,37.27,0,81.07,8.7,,0.415172106,9.974444444,,,2021/8/5
1226,CN-394,LANDBASE SHA KQ0 PKG,CR,快消/零售行业事业部,LANDB,LANDB,,20210716,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,35.5,35.5,0,0,35.5,0,,0,8.875,,,2021/8/5
1227,CN-394,LANDBASE SHA KQ0 PKG,CR,快消/零售行业事业部,LANDB,LANDB,,20210723,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,33.5,33.5,0,0,33.5,0,,0,8.375,,,2021/8/5
1228,CN-407,TODS SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,TODSX,TODSX,,20210729,202131,202107,202103,2021,0,7,1547,5531,5527,,,132,132,198,198,0,0,,,1627,5,170237,0,5678,14,193.04,166.62,26.42,0,180.54,12.5,0.035824136,0.136862826,13.78857143,,,2021/8/5
1229,CN-417,OTIS Shanghai,TSC,高科技/备件物流/化工行业事业部,OTISX,OTISX,7,20210718,202129,202107,202103,2021,1,,,,,,,,,,,,,,,4,1,27,0,0,7,56,56,0,0,56,0,,0,8,0.571428571,0.428571429,2021/8/5
1230,CN-423,HUAWEI-VMI DGM XXX WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210712,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,39,410.07,401.75,8.32,0,410.07,0,,0.020289219,10.51461538,,,2021/8/5
1231,CN-435,SKF SHA WGQ WHS,TSC,高科技/备件物流/化工行业事业部,SKFSH,SKFSH,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,66,571.95,500.5,71.45,0,571.95,0,,0.124923507,8.665909091,,,2021/8/5
1232,HK-027,LEGO HKG MTL WHS,,,LEGO1,LEGO1,1925,20210705,202128,202107,202103,2021,0,1,1,84,84,83664,0.115,44,622,12019,12019,79700000,,,,274,2982,12174,0,0,,,,,,,,143.0833333,,,0.142337662,0.857662338,2021/8/5
1233,HK-050,ASICS HKG HT0 WHS,,,ASIC1,ASIC1,6717,20210715,202129,202107,202103,2021,0,3,42,50,50,0,26046.49,69,2002,2896,2883,3.209,,,,4559,17224,194352,0,7689,,,,,,,,57.66,,,0.678725622,0.321274378,2021/8/5
1234,TD033,,,,,,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,8,83.35,0,83.35,0,83.35,0,,1,10.41875,,,2021/8/5
1235,TD050,,,,,,,20210706,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,4,33.79,17.29,16.5,0,25.29,8.5,,0.488310151,8.4475,,,2021/8/5
1236,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689,20210703,202127,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,1,10.63,0,10.63,0,10.63,0,,1,10.63,,,2021/8/5
1237,CN-003,ABBOTT SHA KQ0 WHS,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,13689,20210722,202130,202107,202103,2021,0,16,60,12650,12650,48600000,73.272,17,88,55113,55113,220000000,,,,6818,11861,4529226,0,96082,9,95.14,44.8,50.34,0,95.14,0,4.356758893,0.529114988,10.57111111,0.498064139,0.501935861,2021/8/5
1238,CN-020,DELL PEK XW0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,9,78.28,0,45.26,33.02,78.28,0,,0.578180889,8.697777778,,,2021/8/5
1239,CN-021,DELL SHA YX0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,14,161.85,112.22,49.63,0,161.85,0,,0.306641952,11.56071429,,,2021/8/5
1240,CN-066,STARBUCKS DGM XXX WHS,CR,快消/零售行业事业部,STARB,STARB,18805,20210709,202128,202107,202103,2021,0,11,29,93591,77291,223751.1153,35.5965,1633,14882,179127,179083,351188.3329,,,,2938,38861,498941,99691,335727,,,,,,,,2.316996804,,,0.156235044,0.843764956,2021/8/5
1241,CN-067,STARBUCKS SHA HT0 WHS,CR,快消/零售行业事业部,STARB,STARB,16396,20210721,202130,202107,202103,2021,0,14,38,518360,295473,257613.1197,49.249,50,721,463570,463570,845240.0279,,,,10072,13660,13300000,0,568099,36,389.09,209,180.09,0,389.09,0,1.568908157,0.462849212,10.80805556,0.61429617,0.38570383,2021/8/5
1242,CN-086,DELL CAN HD0 WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210719,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,75.7,10.98,64.72,0,75.7,0,,0.854953765,10.81428571,,,2021/8/5
1243,CN-106,FORD CGO XXX WHS,Auto,汽车行业事业部,FORDX,FORDX,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,23,192.29,157,35.29,0,183.71,8.58,,0.183524884,8.360434783,,,2021/8/5
1244,CN-110,UNILEVER CTU XXX WHS,CR,快消/零售行业事业部,UNIMK,UNIMK,1367,20210722,202130,202107,202103,2021,0,,,,,,,2,3,13,13,0.0153,4.9958,,,649,0,850002,0,0,2,16.38,16.38,0,0,16.38,0,,0,8.19,0.474762253,0.525237747,2021/8/5
1245,CN-154,BURBERRY SHA DQ0 WHS,CR,快消/零售行业事业部,BURBY,BURBY,,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,30,314.75,142.77,171.98,0,314.75,0,,0.546401906,10.49166667,,,2021/8/5
1246,CN-155,DELL SHA PVG WHS,TSC,高科技/备件物流/化工行业事业部,DELLS,DELLS,,20210727,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,47,628.33,509,119.33,0,617.33,11,,0.189916127,13.3687234,,,2021/8/5
1247,CN-175,SIEMENS SZV XXX WHS,EM,工业与制造行业事业部,SIEME,SIEME,37447,20210709,202128,202107,202103,2021,0,1017,5451,235635,235630,2140000000,11380.7828,1779,4939,144903,144903,401000000,,,,3388,10701,396209,45373,93625,17,187.17,0,187.17,0,177.74,9.43,0.614959895,1,11.01,0.090474537,0.909525463,2021/8/5
1248,CN-177,FUJI-XEROX CKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,FUJIX,FUJIX,272,20210717,202129,202107,202103,2021,1,,,,,,,,,,,,,,,153,0,91432,0,0,,,,,,,,,,,0.5625,0.4375,2021/8/5
1249,CN-183,ASML XIY XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,5,62.62,0,62.62,0,48.5,14.12,,1,12.524,,,2021/8/5
1250,CN-203,BRP SHA YX0 WHS,Auto,汽车行业事业部,BRPXX,BRPXX,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,3,33.7,11.5,22.2,0,33.7,0,,0.658753709,11.23333333,,,2021/8/5
1251,CN-207,HUAWEI-TER DGM SSH WHS,TSC,高科技/备件物流/化工行业事业部,HUAWE,HUAWE,,20210720,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,300,3305.8,3029.2,276.6,0,3277.12,28.68,,0.083671123,11.01933333,,,2021/8/5
1252,CN-231,AZ WUX XXX WHS,LSH,生命科学与医疗行业事业部,AZXXX,AZXXX,,20210726,202131,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,74,595.93,125.43,470.5,0,595.93,0,,0.789522259,8.053108108,,,2021/8/5
1253,CN-258,BURTON SHA WGQ WHS,CR,快消/零售行业事业部,BURTO,BURTO,28572,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,19,166.33,77.5,88.83,0,156.83,9.5,,0.534058799,8.754210526,,,2021/8/5
1254,CN-259,ASML NKG XXX WHS,TSC,高科技/备件物流/化工行业事业部,ASMLX,ASMLX,,20210724,202130,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,2,28.41,0,28.41,0,28.41,0,,1,14.205,,,2021/8/5
1255,CN-304,EVISU SHA XXX WHS,CR,快消/零售行业事业部,EVISU,EVISU,3088,20210721,202130,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,7,70.74,54.42,16.32,0,70.74,0,,0.230703986,10.10571429,,,2021/8/5
1256,CN-305,ECCO SHA XXX WHS,CR,快消/零售行业事业部,ECCOX,ECCOX,3113,20210714,202129,202107,202103,2021,0,12,7266,24844,24844,,,348,5354,10064,10064,0,0,,,40767,4927,1076936,18312,18312,23,251,196.5,54.5,0,251,0,0.405087748,0.217131474,10.91304348,13.09572759,-12.09572759,2021/8/5
1257,CN-309,BMW1 SHA LG0 WHS,Auto,汽车行业事业部,BMWXX,BMWXX,,20210701,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,51.08,0,51.08,0,51.08,0,,1,10.216,,,2021/8/5
1258,CN-329,ABBOTT SHA KQ0 PKG,LSH,生命科学与医疗行业事业部,ABBOT,ABBOT,,20210715,202129,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,7.93,0,7.93,0,7.93,0,,1,7.93,,,2021/8/5
1259,CN-349,,,,,,,20210702,202127,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,25,201.54,0,160.43,41.11,201.54,0,,0.796020641,8.0616,,,2021/8/5
1260,CN-350,ESTEE-LAUD SHA XXX WHS,TSC,高科技/备件物流/化工行业事业部,SFELC,SFELC,,20210709,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,5,51.35,0,51.35,0,51.35,0,,1,10.27,,,2021/8/5
1261,CN-355,SCREEN SHA ZJN WHS,TSC,高科技/备件物流/化工行业事业部,SCREE,SCREE,,20210707,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,1,8.85,0,8.85,0,8.85,0,,1,8.85,,,2021/8/5
1262,CN-368,HORMEL PEK XXX WHS,TD,运输产品部,HOMEL,HOMEL,4641,20210714,202129,202107,202103,2021,0,,,,,,,18,36,1007,1007,8.4052,6117.493,,,402,0,37363,0,0,2,20.07,0,20.07,0,12,8.07,,1,10.035,0.086619263,0.913380737,2021/8/5
1263,CN-370,STARBUCKS SHE FDX WHS,CR,快消/零售行业事业部,STARB,STARB,1911,20210723,202130,202107,202103,2021,0,1,17,24350,24350,24829.0088,3.5266,,,,,,,,,247,277,310638,0,0,,,,,,,,0,,,0.129251701,0.870748299,2021/8/5
1264,CN-378,STARBUCKS CTU FDX WHS,CR,快消/零售行业事业部,STARB,STARB,572,20210721,202130,202107,202103,2021,0,4,4,10836,10836,18588.8808,4.2841,513,3129,32472,32472,36034.4716,,,,271,2203,309105,0,14256,,,,,,,,2.996677741,,,0.473776224,0.526223776,2021/8/5
1265,CN-390,DKSH SHA KQ0 PKG,CR,快消/零售行业事业部,DKSHX,DKSHX,,20210705,202128,202107,202103,2021,0,,,,,,,,,,,,,,,,,,,,2,18.87,0,18.87,0,18.87,0,,1,9.435,,,2021/8/5
1266,CN-415,BMW2 SHA LG0 WHS,EM,工业与制造行业事业部,BMWIM,BMWIM,,20210718,202129,202107,202103,2021,1,,,,,,,,,,,,,,,,,,,,3,26,0,26,0,26,0,,1,8.666666667,,,2021/8/5
1267,CN-432,,,,,,7340,20210708,202128,202107,202103,2021,0,,,,,,,17,31,68,68,68,,,,36,39,1394,0,0,1,8.17,0,8.17,0,8.17,0,,1,8.17,0.004904632,0.995095368,2021/8/5
1268,CN-432,,,,,,7340,20210714,202129,202107,202103,2021,0,,,,,,,5,83,236,236,97,,,,1834,2366,818001,0,0,1,8,0,8,0,8,0,,1,8,0.24986376,0.75013624,2021/8/5
